CUST_NO,간식류,건강식품,농산물,수산물,식사류/반찬,육류,음료,주류
18916,1.523489932885906,1.6666666666666667,2.393939393939394,1.9090909090909092,3.6666666666666665,1.75,2.875,4.173913043478261
18917,4.6603053435114505,3.5,4.647058823529412,4.568181818181818,4.621951219512195,4.666666666666667,4.789029535864979,4.423357664233577
18918,2.1559633027522938,1.2857142857142858,3.338345864661654,1.9305555555555556,2.3902439024390243,2.769230769230769,2.5,3.5714285714285716
18919,4.555844155844156,5.0,4.8246153846153845,4.9,4.630434782608695,4.375,4.703488372093023,4.909547738693467
18920,3.1132075471698113,,3.8442622950819674,3.3870967741935485,3.3780487804878048,3.6444444444444444,4.447368421052632,4.0
18921,3.9923954372623576,3.0,3.7960426179604263,4.032258064516129,3.71,3.921259842519685,3.8777292576419216,4.833333333333333
18922,4.81,,4.916666666666667,4.860215053763441,4.054545454545455,4.0732984293193715,4.7969543147208125,4.938461538461539
18923,3.118942731277533,4.0,3.900943396226415,3.757575757575758,2.6823529411764704,2.327272727272727,3.67816091954023,3.0434782608695654
18924,4.453637660485021,4.0,4.003696857670979,4.097087378640777,3.4345549738219896,4.0,4.695473251028806,4.9
18925,4.0,,4.3076923076923075,3.6666666666666665,3.936936936936937,4.0625,4.666666666666667,4.157894736842105
18926,4.20353982300885,2.0,4.49685534591195,4.428571428571429,3.8533333333333335,4.077922077922078,4.055865921787709,3.7142857142857144
18927,2.464,3.0,3.900516795865633,3.3452380952380953,3.172972972972973,3.356589147286822,3.546583850931677,5.0
18928,3.927536231884058,4.5,4.317991631799163,4.377358490566038,3.541176470588235,3.90990990990991,4.33605220228385,4.622950819672131
18929,4.221238938053097,4.0,4.077922077922078,3.625,4.2110091743119265,3.7294117647058824,4.423728813559322,4.275862068965517
18930,2.8687782805429864,2.5,4.178571428571429,3.076923076923077,2.8,4.285714285714286,3.3703703703703702,4.6
18931,3.820588235294118,4.0,4.532033426183844,3.9159663865546217,3.651063829787234,3.5168539325842696,4.265536723163842,3.838235294117647
18932,2.770053475935829,2.0,3.190883190883191,2.280701754385965,3.0789473684210527,2.7586206896551726,3.161290322580645,3.8125
18933,4.166666666666667,4.666666666666667,4.175862068965517,3.903225806451613,3.710843373493976,2.4827586206896552,4.36969696969697,4.217391304347826
18934,3.6363636363636362,,4.45,5.0,3.0,4.333333333333333,4.333333333333333,4.5
18935,4.272151898734177,2.6666666666666665,4.129411764705883,3.6,3.5851063829787235,4.0,3.6551724137931036,3.125
18936,4.625585023400936,,4.470066518847006,4.538461538461538,4.405940594059406,4.265734265734266,4.854122621564482,3.861111111111111
18937,4.271186440677966,,4.675675675675675,4.4,4.175,5.0,4.931578947368421,4.5
18938,4.007832898172324,,3.9285714285714284,2.9206349206349205,3.0576923076923075,3.80794701986755,3.9508196721311477,4.941558441558442
18939,2.861635220125786,1.0,3.611190817790531,3.3541666666666665,3.65625,3.1780821917808217,3.588235294117647,4.238095238095238
18940,3.991304347826087,4.222222222222222,3.867957746478873,3.611111111111111,3.073529411764706,3.3706896551724137,3.7777777777777777,3.4
18941,3.5841584158415842,5.0,4.520801232665639,3.069364161849711,3.115979381443299,2.610169491525424,4.184210526315789,2.6296296296296298
18942,3.3505434782608696,2.35,3.2153284671532845,3.1454545454545455,2.838709677419355,2.830188679245283,3.75,4.777777777777778
18943,4.496753246753247,1.0,4.021531100478469,4.194915254237288,4.095890410958904,3.4615384615384617,4.487012987012987,4.777777777777778
18944,3.7045454545454546,4.666666666666667,4.14695945945946,3.7169811320754715,3.9846938775510203,3.5441176470588234,4.175182481751825,4.6
18945,4.14027149321267,,3.888888888888889,4.018867924528302,3.6,4.166666666666667,4.110169491525424,3.5526315789473686
18946,4.056910569105691,,3.7773972602739727,3.1707317073170733,3.5441176470588234,3.4473684210526314,3.5365853658536586,2.8857142857142857
18947,2.27027027027027,2.5714285714285716,3.2061855670103094,2.9444444444444446,3.057142857142857,2.909090909090909,3.8181818181818183,3.4166666666666665
18948,2.4530516431924885,2.0,3.5652173913043477,3.6296296296296298,3.823529411764706,3.8333333333333335,3.967741935483871,3.5
18949,4.319230769230769,1.0,4.517241379310345,4.181818181818182,3.8341708542713566,3.8,4.53,4.631578947368421
18950,2.8780487804878048,,,,2.0,,4.5,4.2
18951,4.1610738255033555,5.0,3.2128378378378377,3.5961538461538463,3.4914285714285715,2.7083333333333335,4.287009063444109,4.583333333333333
18952,2.645933014354067,2.4545454545454546,3.5565610859728505,2.951219512195122,3.6153846153846154,3.5588235294117645,4.238095238095238,4.578947368421052
18953,3.765957446808511,4.0,4.079326923076923,3.7142857142857144,2.9467455621301775,3.9558823529411766,4.300699300699301,3.0
18954,4.3663594470046085,4.0,3.4973821989528795,3.7222222222222223,3.9634146341463414,3.5675675675675675,4.523391812865497,3.6774193548387095
18955,4.377777777777778,2.857142857142857,3.9743589743589745,4.160949868073879,3.4823529411764707,3.4225352112676055,3.7533333333333334,4.9655172413793105
18956,3.0,2.6666666666666665,3.8847736625514404,3.2280701754385963,2.593582887700535,2.9272727272727272,3.1559633027522938,2.6666666666666665
18957,4.550644567219153,1.5,4.4865771812080535,4.788461538461538,4.622641509433962,4.626666666666667,4.692579505300353,4.845360824742268
18958,3.3636363636363638,5.0,3.9367755532139093,3.9271844660194173,3.543307086614173,3.355421686746988,4.1891891891891895,4.125
18959,3.882978723404255,3.0,3.583524027459954,3.160220994475138,3.6167247386759582,3.0647058823529414,4.019736842105263,3.563758389261745
18960,4.526315789473684,,4.304347826086956,4.5,4.454545454545454,4.111111111111111,3.76,5.0
18961,3.9820359281437128,3.3214285714285716,4.078610603290676,3.2419354838709675,3.1120689655172415,3.6793893129770994,3.474285714285714,3.3333333333333335
18962,2.987987987987988,4.4,3.955223880597015,3.9767441860465116,4.116279069767442,4.4375,4.078125,3.75
18963,4.203703703703703,4.0,3.9565217391304346,4.352941176470588,3.5045045045045047,3.805084745762712,4.754098360655738,4.151515151515151
18964,2.0384615384615383,,2.375,1.375,,1.8888888888888888,4.0,5.0
18965,2.0194805194805197,1.28,2.4210526315789473,1.8125,2.090909090909091,2.263157894736842,4.0,3.857142857142857
18966,3.263803680981595,2.0,3.8643592142188963,3.7037037037037037,3.046511627906977,4.042105263157895,3.415492957746479,4.645833333333333
18967,4.037735849056604,1.0,3.5476190476190474,2.5454545454545454,2.7,1.853658536585366,4.379310344827586,
18968,3.9344262295081966,,4.3329192546583855,4.3578947368421055,3.9475806451612905,3.473684210526316,4.211904761904762,4.301694915254237
18969,4.3816793893129775,,4.595890410958904,4.6875,3.8767123287671232,3.7142857142857144,4.0,4.2
18970,2.5971563981042656,2.2,3.5294117647058822,2.6904761904761907,2.548076923076923,3.36144578313253,2.2216494845360826,2.7222222222222223
18971,3.3636363636363638,3.5,3.9070967741935485,3.5,2.897172236503856,3.3026315789473686,2.4517543859649122,4.7936507936507935
18972,3.223529411764706,3.5833333333333335,3.190376569037657,2.908366533864542,3.5244444444444443,2.849872773536896,3.514018691588785,4.3
18973,3.1752988047808763,2.125,3.9292307692307693,2.9186046511627906,3.0833333333333335,3.2790697674418605,3.8363636363636364,3.6511627906976742
18974,2.957317073170732,1.0,3.0129032258064514,2.96,2.735294117647059,2.0714285714285716,4.051282051282051,3.6666666666666665
18975,3.1097560975609757,4.0,3.136986301369863,3.3846153846153846,2.4838709677419355,3.588235294117647,4.0,4.714285714285714
18976,4.829268292682927,2.0,4.706666666666667,4.47457627118644,3.8523489932885906,4.056603773584905,4.9222222222222225,4.96
18977,,,,,,,5.0,
18978,4.5606936416184976,4.5,4.1432926829268295,4.710280373831775,3.7927927927927927,4.067114093959732,4.806629834254144,4.268571428571429
18979,4.7006369426751595,,4.721666666666667,4.944444444444445,4.222222222222222,4.523985239852398,4.857142857142857,4.684563758389261
18980,4.2342342342342345,4.5,4.299689440993789,3.646153846153846,4.475903614457831,3.87,4.459770114942529,3.988095238095238
18981,4.707865168539326,2.7142857142857144,4.347272727272728,4.202247191011236,4.29375,4.153488372093023,4.7407120743034055,4.940298507462686
18982,4.139479905437352,4.0,4.414102564102564,4.280701754385965,3.985645933014354,3.5170068027210886,4.446428571428571,4.476190476190476
18983,4.444649446494465,5.0,4.333333333333333,4.5514018691588785,3.7714285714285714,4.248175182481752,4.621730382293762,4.241379310344827
18984,3.893617021276596,1.0,4.179012345679013,4.086956521739131,3.7083333333333335,3.5238095238095237,3.7916666666666665,3.7096774193548385
18985,3.6020408163265305,2.0,4.4914772727272725,2.9298245614035086,3.3501683501683504,3.126984126984127,3.948051948051948,2.75
18986,3.5384615384615383,,3.4,2.6666666666666665,5.0,3.8,3.4,
18987,2.089108910891089,,3.75,4.0,4.0,5.0,2.625,3.0
18988,4.617021276595745,3.6666666666666665,4.563981042654029,4.5,4.112903225806452,4.366336633663367,4.605381165919282,4.0
18989,3.3461538461538463,,4.3076923076923075,3.3636363636363638,3.9393939393939394,3.0,4.066666666666666,3.8
18990,4.598930481283422,2.0,3.966183574879227,4.314285714285714,3.6551724137931036,4.096153846153846,4.920245398773006,5.0
18991,4.027472527472527,1.0,4.462328767123288,3.9375,3.68125,3.453125,4.3076923076923075,4.5
18992,3.9245283018867925,3.6666666666666665,3.152,3.888888888888889,3.3067484662576687,3.1458333333333335,3.5166666666666666,3.176470588235294
18993,4.542649727767695,5.0,4.304773561811506,3.9146341463414633,4.094688221709007,3.7157894736842105,4.302919708029197,4.777777777777778
18994,4.627177700348432,3.8,3.4906166219839143,4.852941176470588,3.8134328358208953,3.130434782608696,4.4884135472370765,4.5
18995,1.7614213197969544,1.0,2.6693548387096775,2.5714285714285716,2.6666666666666665,1.0,3.2222222222222223,4.857142857142857
18996,4.51551724137931,,4.627906976744186,3.0,2.880434782608696,3.8333333333333335,4.308943089430894,4.5777777777777775
18997,3.896551724137931,2.0,4.1953125,2.966666666666667,2.0432432432432432,3.5904761904761906,3.7,3.782608695652174
18998,3.0,,,,5.0,,5.0,
18999,4.215686274509804,5.0,3.8753462603878117,3.715909090909091,3.5605095541401273,2.9466666666666668,4.18,3.7837837837837838
19000,3.217557251908397,2.0,4.0,1.0,5.0,4.333333333333333,3.789473684210526,4.7073170731707314
19001,4.375438596491228,5.0,4.462068965517242,3.6956521739130435,4.209183673469388,3.5625,4.265454545454546,4.7
19002,4.694835680751174,,4.409090909090909,5.0,4.254237288135593,,4.930174563591023,
19003,2.711340206185567,2.8,3.3970588235294117,2.0285714285714285,3.2413793103448274,2.526315789473684,2.981132075471698,2.0793650793650795
19004,4.487394957983193,4.5,4.294117647058823,4.055555555555555,3.6443661971830985,3.7755102040816326,3.8185328185328187,4.895238095238096
19005,4.773206751054852,4.0,4.270769230769231,4.683333333333334,4.280701754385965,4.017142857142857,4.865102639296188,4.726708074534161
19006,2.6904761904761907,4.5,4.142857142857143,3.8,4.083333333333333,3.0,4.304347826086956,4.576923076923077
19007,4.109144542772861,2.0,3.8756218905472637,3.94,3.2782608695652176,3.4511278195488724,4.573134328358209,3.90625
19008,4.905982905982906,4.0,4.093670886075949,5.0,4.863874345549738,5.0,4.719298245614035,
19009,2.5671641791044775,,4.5,,3.6666666666666665,,4.4,4.142857142857143
19010,4.478260869565218,,4.561688311688312,4.342342342342342,4.0,4.588888888888889,4.7643979057591626,3.3239700374531833
19011,3.4,3.2,4.175,3.5774647887323945,3.645669291338583,3.5324675324675323,3.2362637362637363,4.71889400921659
19012,4.7703862660944205,3.6666666666666665,4.337121212121212,4.636363636363637,4.588888888888889,3.8615384615384616,4.723809523809524,4.75
19013,3.7247706422018347,4.84,4.029821073558648,3.820359281437126,3.7810650887573964,3.150442477876106,4.012578616352202,3.5833333333333335
19014,4.054621848739496,2.4285714285714284,4.345195729537367,4.387640449438202,3.5238095238095237,3.76878612716763,4.076433121019108,4.75
19015,3.96,,4.678191489361702,4.547169811320755,3.9880239520958085,4.317647058823529,4.733333333333333,
19016,4.251269035532995,2.6666666666666665,4.0,4.195652173913044,3.8351063829787235,3.422222222222222,4.118367346938776,3.63265306122449
19017,3.7785714285714285,,4.793478260869565,4.611111111111111,4.666666666666667,4.578947368421052,4.470967741935484,4.791139240506329
19018,4.777960526315789,,4.624256837098692,4.605381165919282,3.9568345323741005,3.6149732620320854,4.8068669527897,4.524822695035461
19019,4.362017804154303,1.0,4.173780487804878,3.857142857142857,3.356164383561644,3.5702479338842976,4.303514376996805,3.0
19020,4.521303258145363,,4.430555555555555,4.4125874125874125,4.686567164179104,4.030120481927711,4.7317073170731705,4.806487695749441
19021,4.643916913946588,4.0,4.350282485875706,4.330985915492958,4.09480122324159,4.03030303030303,4.636363636363637,4.846153846153846
19022,2.707070707070707,3.5,3.875,3.5,3.6216216216216215,3.8,4.318840579710145,2.6933333333333334
19023,2.8950276243093924,2.2,3.737313432835821,3.0344827586206895,3.7285714285714286,3.0776699029126213,3.380281690140845,4.514285714285714
19024,1.5612244897959184,,2.0425531914893615,2.0,1.5,1.7647058823529411,3.5384615384615383,2.6666666666666665
19025,4.761484098939929,,4.7165605095541405,4.9523809523809526,4.412698412698413,4.421052631578948,4.762931034482759,4.795454545454546
19026,2.576923076923077,3.6666666666666665,3.4391143911439115,2.4,3.5555555555555554,3.540983606557377,2.9827586206896552,5.0
19027,3.907142857142857,3.25,3.5096525096525095,3.4583333333333335,3.456,3.207547169811321,3.9391304347826086,3.475
19028,4.763431542461006,,4.5702127659574465,4.849056603773585,4.547101449275362,4.621848739495798,4.7844961240310075,4.287610619469026
19029,4.778947368421052,,4.710843373493976,4.775510204081633,4.5227272727272725,4.528301886792453,4.669117647058823,4.928785607196402
19030,4.789823008849558,,4.337662337662338,4.634615384615385,4.488636363636363,4.615384615384615,4.921190893169878,4.681818181818182
19031,4.220055710306407,4.0,4.360169491525424,3.7777777777777777,4.073684210526316,3.5454545454545454,3.9211822660098523,3.5714285714285716
19032,4.002493765586035,3.625,4.327348066298343,4.2204724409448815,4.301003344481606,3.7412587412587412,4.077160493827161,4.661290322580645
19033,2.9530791788856305,5.0,,,1.5,,4.330882352941177,5.0
19034,2.309090909090909,1.5,2.5598885793871866,2.1320754716981134,3.566666666666667,2.139393939393939,3.183333333333333,3.5952380952380953
19035,3.1666666666666665,,,,,,2.5,
19036,2.911111111111111,5.0,4.302158273381295,2.625,2.761904761904762,2.7857142857142856,3.5,4.5
19037,4.228571428571429,,4.31311706629055,4.258064516129032,4.094202898550725,3.3958333333333335,4.491071428571429,4.433333333333334
19038,3.635135135135135,,3.9245283018867925,4.166666666666667,3.5135135135135136,5.0,4.457142857142857,4.976744186046512
19039,4.6070252469813395,,4.39821029082774,4.161290322580645,4.04390243902439,3.8625730994152048,4.78839590443686,4.305555555555555
19040,4.581521739130435,4.666666666666667,3.776595744680851,4.2,3.9771428571428573,4.260869565217392,3.9357142857142855,5.0
19041,3.955357142857143,3.0,4.578947368421052,3.9375,4.02803738317757,4.020833333333333,4.5,4.140350877192983
19042,3.6974358974358976,5.0,3.7449856733524354,3.7142857142857144,3.3333333333333335,2.9393939393939394,3.954314720812183,2.8823529411764706
19043,4.305147058823529,3.8,3.841046277665996,3.8552631578947367,3.74025974025974,3.6867469879518073,4.457446808510638,4.230769230769231
19044,3.755877034358047,4.0,4.126436781609195,3.225806451612903,4.188976377952756,2.875,3.5,4.559322033898305
19045,2.8637992831541217,1.5,2.625,5.0,5.0,4.5,3.7906976744186047,2.744186046511628
19046,4.563981042654029,,4.2631578947368425,,4.2368421052631575,2.4375,4.879032258064516,4.337155963302752
19047,3.9813953488372094,1.71875,4.21021021021021,3.935185185185185,3.1863117870722433,3.430493273542601,4.384905660377359,4.571428571428571
19048,4.05668016194332,1.0,4.105651105651106,2.8833333333333333,3.730496453900709,3.4527027027027026,4.164444444444444,4.242424242424242
19049,4.5363128491620115,4.4,4.413544668587896,4.3544303797468356,4.274725274725275,3.8192090395480225,4.405913978494624,4.868131868131868
19050,4.486590038314176,,4.2057142857142855,4.807228915662651,4.2254901960784315,4.317073170731708,4.302158273381295,4.75
19051,4.649789029535865,4.0,4.392523364485982,4.696969696969697,4.247311827956989,4.319148936170213,4.591973244147157,4.717948717948718
19052,4.836424957841484,5.0,4.583067092651757,4.852842809364549,4.360869565217391,4.355555555555555,4.7781954887218046,4.7435064935064934
19053,3.958677685950413,5.0,3.9280575539568345,3.6551724137931036,3.7609756097560973,3.2,4.3,3.0
19054,2.1044776119402986,,2.7,2.111111111111111,2.652173913043478,3.1666666666666665,3.2857142857142856,5.0
19055,3.896062992125984,1.25,3.267175572519084,4.341463414634147,3.4444444444444446,4.576923076923077,3.6594982078853047,4.833333333333333
19056,2.2857142857142856,,4.5,4.0,4.2,,,
19057,3.9852216748768474,2.0,4.270058708414873,3.0617283950617282,3.3588516746411483,3.5445544554455446,4.08421052631579,4.8125
19058,3.7698412698412698,2.5,3.6253776435045317,3.611111111111111,4.241379310344827,2.8309859154929575,4.268421052631579,5.0
19059,2.201492537313433,,3.0,2.68,,1.6851851851851851,3.4285714285714284,4.666666666666667
19060,2.642105263157895,1.3333333333333333,2.9206349206349205,2.9491525423728815,3.230769230769231,3.0789473684210527,3.1627906976744184,4.6
19061,4.0559701492537314,5.0,4.585585585585585,4.196428571428571,3.865979381443299,4.15,4.674698795180723,4.4
19062,3.5157232704402515,3.4166666666666665,4.608433734939759,4.791666666666667,3.8117647058823527,3.8974358974358974,4.474025974025974,4.863636363636363
19063,2.0,,5.0,,5.0,,3.0,
19064,4.111578947368421,,4.104803493449782,3.6862745098039214,3.6805555555555554,3.0684931506849313,4.2214285714285715,3.533333333333333
19065,2.6363636363636362,2.2222222222222223,3.896,2.74468085106383,3.2,3.4,3.830188679245283,4.0
19066,4.798711755233494,,4.736559139784946,4.609756097560975,4.586956521739131,4.768518518518518,4.719602977667494,4.356741573033708
19067,4.357264957264957,4.0,4.216981132075472,4.190476190476191,3.7344398340248963,3.3088803088803087,4.252631578947368,4.708074534161491
19068,3.585139318885449,2.75,4.169856459330144,3.8923076923076922,3.957983193277311,3.9125,3.5315985130111525,3.3181818181818183
19069,4.919621749408983,,4.726256983240224,4.7272727272727275,4.517241379310345,4.476190476190476,4.8842592592592595,4.984528832630098
19070,2.142857142857143,1.391304347826087,2.6114519427402865,1.868421052631579,1.903225806451613,2.255813953488372,1.763157894736842,4.2
19071,2.3366336633663365,,2.3482142857142856,2.12,2.3947368421052633,2.857142857142857,2.32,5.0
19072,3.922857142857143,5.0,4.4858611825192805,3.78125,3.1690140845070425,3.2325581395348837,4.501538461538462,4.5
19073,4.416216216216216,4.0,3.857476635514019,3.4489795918367347,3.5376344086021505,3.5306122448979593,4.15438596491228,4.578571428571428
19074,3.732919254658385,3.5,3.910224438902743,3.9696969696969697,3.2836879432624113,3.4615384615384617,3.177570093457944,4.066666666666666
19075,2.0,,4.0,,,,,
19076,3.7902097902097904,5.0,4.460960960960961,3.2160804020100504,3.18957345971564,2.167539267015707,2.6579804560260585,3.4444444444444446
19077,2.49616368286445,,3.9166666666666665,,5.0,5.0,3.8275862068965516,4.883720930232558
19078,2.5559006211180124,,3.466666666666667,3.7142857142857144,2.6153846153846154,4.222222222222222,4.285714285714286,3.5
19079,4.677233429394812,,4.288888888888889,4.28125,4.563492063492063,4.068181818181818,4.7862232779097384,
19080,3.101731601731602,1.0,3.375796178343949,3.9292929292929295,3.0606060606060606,3.303921568627451,3.6311239193083575,3.8333333333333335
19081,3.8275862068965516,,4.342007434944238,4.346938775510204,3.1530612244897958,3.252032520325203,4.401069518716578,4.625668449197861
19082,4.455958549222798,,4.012195121951219,3.4705882352941178,3.9448818897637796,3.376,4.063583815028902,4.458333333333333
19083,4.515503875968992,,4.07536231884058,3.6049382716049383,4.078431372549019,3.7777777777777777,4.364705882352941,4.488636363636363
19084,1.9473684210526316,2.0,2.526315789473684,3.0,5.0,3.1666666666666665,3.375,3.5
19085,2.8901734104046244,3.5,3.033195020746888,2.9565217391304346,3.473684210526316,3.765957446808511,3.5,4.044776119402985
19086,4.106122448979592,1.0,3.339622641509434,4.538461538461538,3.953488372093023,3.875,4.7298850574712645,3.5588235294117645
19087,4.73943661971831,,3.28,,4.216216216216216,4.666666666666667,4.695488721804511,4.644444444444445
19088,4.211678832116788,4.0,3.8246153846153845,3.164705882352941,3.6303030303030304,3.4444444444444446,4.382352941176471,3.0
19089,2.4134078212290504,,2.6129032258064515,2.4285714285714284,2.6666666666666665,4.1,3.4444444444444446,2.3846153846153846
19090,3.4202127659574466,3.769230769230769,4.035375868603917,3.5973451327433628,3.7080745341614905,3.606145251396648,4.36734693877551,4.538461538461538
19091,4.377777777777778,4.0,4.13262599469496,4.2682926829268295,4.238532110091743,4.0754716981132075,4.430976430976431,4.011494252873563
19092,2.5390625,2.2,3.5142857142857142,3.096774193548387,2.8292682926829267,2.8666666666666667,3.914285714285714,4.571428571428571
19093,2.6923076923076925,,1.5,,3.6,2.5,4.333333333333333,3.0
19094,3.0,,,,,,,
19095,1.8,1.3333333333333333,2.05,2.2,1.0,4.0,2.4651162790697674,4.45
19096,4.241645244215938,3.6666666666666665,3.640081799591002,3.436893203883495,4.456140350877193,3.656862745098039,4.729166666666667,4.577981651376147
19097,4.276762402088773,2.0,4.044596912521441,3.8793103448275863,3.625,3.1366906474820144,4.7023809523809526,4.1
19098,3.7,5.0,3.6498194945848375,2.9571428571428573,3.7889908256880735,2.4782608695652173,3.4390243902439024,2.1964285714285716
19099,4.480392156862745,5.0,4.346774193548387,3.6857142857142855,4.310126582278481,3.823529411764706,4.439688715953308,4.706382978723404
19100,2.3427561837455833,,3.3598326359832638,2.275,2.5,2.016949152542373,2.34375,3.7037037037037037
19101,2.951388888888889,,3.2097902097902096,2.7586206896551726,1.845771144278607,2.7954545454545454,2.7824675324675323,3.9315068493150687
19102,2.3421052631578947,,3.6769230769230767,2.0,3.8,1.75,4.2,4.625
19103,3.8527397260273974,3.142857142857143,3.734328358208955,3.591549295774648,3.3275862068965516,3.3267326732673266,4.6725146198830405,4.203883495145631
19104,3.98,4.5,3.9103139013452917,2.2421052631578946,3.0256410256410255,1.6906474820143884,3.8051948051948052,4.530120481927711
19105,4.399594320486815,,4.426944971537002,4.473684210526316,3.484848484848485,4.155963302752293,4.522613065326633,3.625
19106,4.629090909090909,,4.391544117647059,4.735632183908046,4.118518518518519,4.014705882352941,4.689045936395759,4.833131801692866
19107,4.605571847507331,5.0,4.557915057915058,4.703703703703703,4.148936170212766,4.627659574468085,4.371428571428571,4.76510067114094
19108,4.6061776061776065,,4.5046189376443415,4.379310344827586,4.803921568627451,4.247191011235955,4.98559670781893,
19109,2.4574468085106385,4.0,2.809045226130653,4.0,3.5,,3.6,4.723404255319149
19110,3.072,1.0,3.8656716417910446,2.0,4.0,3.7142857142857144,4.069444444444445,4.882352941176471
19111,1.9304347826086956,1.0,2.688888888888889,1.4444444444444444,4.333333333333333,2.7857142857142856,3.1818181818181817,2.7142857142857144
19112,2.4782608695652173,,3.8125,4.166666666666667,3.625,3.625,3.5,5.0
19113,4.169296987087518,5.0,4.160337552742616,3.9367088607594938,3.4826589595375723,3.771573604060914,4.106761565836299,3.1666666666666665
19114,3.4964028776978417,2.75,3.4652777777777777,3.16,3.0294117647058822,2.5185185185185186,3.230769230769231,3.0555555555555554
19115,4.25,,4.75,,,4.666666666666667,5.0,
19116,2.2098765432098766,1.0,2.9285714285714284,2.2941176470588234,1.4090909090909092,3.6,2.0,
19117,3.208835341365462,5.0,4.151595744680851,4.0344827586206895,3.5815602836879434,4.16,4.234265734265734,3.909090909090909
19118,3.75,,2.0,2.0,4.0,4.5,5.0,
19119,4.172535211267606,4.0,3.625,4.055555555555555,4.6,3.8596491228070176,4.782208588957055,5.0
19120,4.0134228187919465,4.142857142857143,3.8350515463917527,2.8421052631578947,3.408450704225352,3.9285714285714284,4.1568627450980395,4.102564102564102
19121,2.74468085106383,2.0,2.529032258064516,3.0,5.0,1.6666666666666667,3.5,2.388888888888889
19122,4.607700312174818,1.5,4.427745664739884,4.2,3.9705882352941178,3.8979591836734695,4.595505617977528,4.530973451327434
19123,3.9038461538461537,,2.896551724137931,3.5454545454545454,2.3636363636363638,3.4,3.2325581395348837,1.0
19124,4.517133956386293,,4.444743935309973,4.4714285714285715,4.13265306122449,3.436241610738255,3.95679012345679,4.8428571428571425
19125,4.341801385681293,2.4444444444444446,4.354761904761904,3.933333333333333,3.8708133971291865,3.63125,4.235546038543897,4.844262295081967
19126,3.5508982035928143,,4.044843049327354,4.530612244897959,2.8978494623655915,4.012738853503185,4.696230598669623,4.135135135135135
19127,4.578034682080925,,3.9375,4.7625,3.6455696202531644,4.064516129032258,4.751152073732719,
19128,3.5551839464882944,1.0,3.827777777777778,2.8947368421052633,3.0126582278481013,3.263157894736842,3.560185185185185,1.0
19129,4.2272727272727275,,4.069868995633188,4.122448979591836,3.736111111111111,3.8404255319148937,4.025454545454545,4.777777777777778
19130,2.4741379310344827,1.6,1.8780487804878048,2.090909090909091,5.0,2.888888888888889,3.161290322580645,3.7111111111111112
19131,4.402941176470589,,4.678082191780822,4.071428571428571,4.3076923076923075,4.8,4.111111111111111,4.441860465116279
19132,4.166344294003869,,4.048245614035087,4.529411764705882,3.5,4.444444444444445,4.610169491525424,4.807017543859649
19133,3.507142857142857,3.0,3.723456790123457,2.9292929292929295,3.24,2.9705882352941178,3.2083333333333335,4.090909090909091
19134,3.7160493827160495,1.5,4.045871559633028,3.6875,3.6542056074766354,4.035714285714286,4.263414634146342,4.0
19135,2.5488721804511276,2.6666666666666665,3.1864406779661016,2.4583333333333335,2.754385964912281,2.130434782608696,3.185185185185185,
19136,1.6640625,1.6666666666666667,1.829268292682927,1.8333333333333333,1.6923076923076923,1.3333333333333333,2.3333333333333335,1.0
19137,2.0052631578947366,4.5,2.7448559670781894,2.1186440677966103,2.8354430379746836,1.7789473684210526,3.5609756097560976,4.777777777777778
19138,,,1.0,,3.0,,,
19139,4.332,2.0,4.010471204188482,4.0,3.518867924528302,4.866666666666666,4.374015748031496,4.0
19140,4.4292527821939585,2.0,3.9770992366412212,4.090909090909091,3.9617486338797816,3.4027777777777777,4.661016949152542,4.17741935483871
19141,3.232142857142857,,4.2105263157894735,4.333333333333333,3.84375,4.428571428571429,4.4324324324324325,
19142,2.46,,3.4326241134751774,3.0689655172413794,4.1,2.0,2.6363636363636362,2.9375
19143,3.7361878453038675,4.0,3.7868080094228502,2.734265734265734,2.384259259259259,3.595505617977528,3.3780487804878048,3.6666666666666665
19144,4.569288389513108,3.0,4.475728155339806,4.314285714285714,4.616666666666666,3.8244274809160306,4.580152671755725,4.967741935483871
19145,1.6353383458646618,,2.1,1.8461538461538463,1.3846153846153846,2.8421052631578947,1.5,4.269230769230769
19146,4.321678321678322,5.0,3.8741496598639458,4.481132075471698,3.4034482758620688,3.710526315789474,4.438524590163935,3.235294117647059
19147,4.606060606060606,,4.204545454545454,4.428571428571429,4.316831683168317,4.439024390243903,4.843908629441624,4.392857142857143
19148,2.810725552050473,2.0,3.72168284789644,3.436619718309859,3.393939393939394,4.184210526315789,3.5825242718446604,3.5
19149,4.851390220517738,,4.792134831460674,4.91578947368421,4.747747747747748,4.082758620689655,4.9125,4.555789473684211
19150,3.5532646048109964,5.0,4.078549848942598,2.9361702127659575,3.0686274509803924,3.576923076923077,4.053571428571429,4.390804597701149
19151,2.872549019607843,,3.6885245901639343,4.75,4.15,3.5384615384615383,3.2641509433962264,3.375
19152,3.16,1.0,3.3488372093023258,3.5384615384615383,2.4,3.619718309859155,4.052083333333333,4.928571428571429
19153,3.9627329192546585,3.0,4.057142857142857,3.75,3.5317460317460316,4.090909090909091,3.869918699186992,5.0
19154,4.359281437125748,4.066666666666666,4.3273972602739725,4.322033898305085,4.408450704225352,3.6666666666666665,4.284403669724771,4.529411764705882
